source,id,doi,pmid,year,venue,title
EuropePMC,41325813,10.1016/j.ejps.2025.107392,41325813,2026,Eur J Pharm Sci,Application of a forward design-based multi-attribute decision-making method in quality assessment in pharmaceutical tablet manufacturing.
EuropePMC,33781085,10.1089/brain.2020.0818,33781085,2021,Brain Connect,Repetitive Transcranial Magnetic Stimulation on the Supplementary Motor Area Changes Brain Connectivity in Functional Dysphagia.
EuropePMC,36502169,10.3390/s22239468,36502169,2022,Sensors (Basel),AI-Based Detection of Aspiration for Video-Endoscopy with Visual Aids in Meaningful Frames to Interpret the Model Outcome.
EuropePMC,PPR579778,10.20944/preprints202212.0051.v1,,2022,,AI-based Detection of Aspiration for Video-endoscopy with Visual Aids in Meaningful Frames to Interpret the Model Outcome
EuropePMC,PPR747512,10.1101/2023.10.24.23297349,,2023,,"Data Farming to Table: Combined Use of a Learning Health System Infrastructure, Statistical Profiling, and Artificial Intelligence for Automating Toxicity and 3-year Survival for Quantified Predictive Feature Discovery from Real-World Data for Patients Having Head and Neck Cancers"
EuropePMC,40095289,10.1007/s11096-024-01860-5,40095289,2025,Int J Clin Pharm,Developing a machine learning-based predictive model for the analgesic effectiveness of transdermal fentanyl in cancer patients: an interpretable approach.
EuropePMC,37434729,10.1177/20552076231183548,37434729,2023,Digit Health,Research on a real-time dynamic monitoring method for silent aspiration after stroke based on semisupervised deep learning: A protocol study.
EuropePMC,36549252,10.1016/j.cmpb.2022.107309,36549252,2023,Comput Methods Programs Biomed,Voiceprint and machine learning models for early detection of bulbar dysfunction in ALS.
EuropePMC,36428870,10.3390/diagnostics12112811,36428870,2022,Diagnostics (Basel),Tongue Contour Tracking and Segmentation in Lingual Ultrasound for Speech Recognition: A Review.
EuropePMC,PPR92862,10.1101/772178,,2019,,Deep learning-based auto-segmentation of swallowing and chewing structures
EuropePMC,39939995,10.1186/s12938-025-01350-3,39939995,2025,Biomed Eng Online,Comparative analysis of electrical signals in facial expression muscles.
EuropePMC,PPR752854,10.21203/rs.3.rs-3437583/v1,,2023,,Combined Unsupervised Machine Learning and clinical cohort for phenotyping complex diseases with its application to Amyotrophic lateral sclerosis
EuropePMC,PPR870994,10.21203/rs.3.rs-4495427/v1,,2024,,PortableNet: An Automatical Diagnosis Method for Gastrointestinal Motility Analysis
EuropePMC,PPR953150,10.1101/2024.12.12.24318964,,2024,,Segmentation of the Human Tongue Musculature Using MRI: Field Guide and Validation in Motor Neuron Disease
EuropePMC,PMC9766689,,,2022,Innov Aging,QUALITY OF LIFE AND SOCIAL DETERMINANTS PREDICT HOSPICE IN DEMENTIA CAREGIVING DYADS: A MACHINE LEARNING APPROACH
EuropePMC,39728580,10.3390/nano14242044,39728580,2024,Nanomaterials (Basel),Flexible and Stable GaN Piezoelectric Sensor for Motion Monitoring and Fall Warning.
EuropePMC,37063103,10.3389/fnhum.2023.1100320,37063103,2023,Front Hum Neurosci,The effects of intermittent theta burst stimulation of the unilateral cerebellar hemisphere on swallowing-related brain regions in healthy subjects.
EuropePMC,40019494,10.1113/jp287732,40019494,2025,J Physiol,Cerebellar control of targeted tongue movements.
EuropePMC,40071473,10.1097/cco.0000000000001135,40071473,2025,Curr Opin Oncol,New trends in supportive care of head and neck cancers.
EuropePMC,33850401,10.4103/ccd.ccd_415_19,33850401,2020,Contemp Clin Dent,Effects of Habit-Breaking Appliances on Tongue Movements during Deglutition in Children with Tongue Thrust Swallowing using Ultrasonography - A Pilot Study.
EuropePMC,39790627,10.1016/j.atssr.2024.06.007,39790627,2024,Ann Thorac Surg Short Rep,ChatGPT vs Expert-Guided Care Pathways for Postesophagectomy Symptom Management.
EuropePMC,35183364,10.1016/j.prosdent.2021.12.028,35183364,2023,J Prosthet Dent,Design of palatal and lingual augmentation prostheses by using an intraoral scanner for a patient after a glossectomy: A clinical report.
EuropePMC,40200687,10.1002/adma.202500077,40200687,2025,Adv Mater,Pressure Induced Molecular-Arrangement and Charge-Density Perturbance in Doped Polymer for Intelligent Motion and Vocal Recognitions.
EuropePMC,38482201,10.3389/fonc.2024.1346797,38482201,2024,Front Oncol,Impact of radiation dose distribution on nutritional supplementation needs in head and neck cancer radiotherapy: a voxel-based machine learning approach.
EuropePMC,36830703,10.3390/biom13020334,36830703,2023,Biomolecules,Application of an Artificial Neural Network to Identify the Factors Influencing Neurorehabilitation Outcomes of Patients with Ischemic Stroke Treated with Thrombolysis.
EuropePMC,41073116,10.1136/bmjopen-2025-103704,41073116,2025,BMJ Open,"Understanding the complexity of living with, and managing, secretions in motor neuron disease/amyotrophic lateral sclerosis (MND/ALS/ALS): protocol for a complex intervention systematic review."
EuropePMC,36535432,10.1016/j.ijrobp.2022.12.004,36535432,2023,Int J Radiat Oncol Biol Phys,Automated Robust Planning for IMPT in Oropharyngeal Cancer Patients Using Machine Learning.
EuropePMC,34415842,10.1109/jbhi.2021.3106565,34415842,2022,IEEE J Biomed Health Inform,Improving Non-Invasive Aspiration Detection With Auxiliary Classifier Wasserstein Generative Adversarial Networks.
EuropePMC,34428093,10.1044/2021_jslhr-21-00134,34428093,2021,J Speech Lang Hear Res,Characterizing Swallows From People With Neurodegenerative Diseases Using High-Resolution Cervical Auscultation Signals and Temporal and Spatial Swallow Kinematic Measurements.
EuropePMC,35566653,10.3390/jcm11092529,35566653,2022,J Clin Med,Application of Convolutional Neural Networks for Diagnosis of Eosinophilic Esophagitis Based on Endoscopic Imaging.
EuropePMC,31500332,10.3390/s19183873,31500332,2019,Sensors (Basel),Automatic Detection of the Pharyngeal Phase in Raw Videos for the Videofluoroscopic Swallowing Study Using Efficient Data Collection and 3D Convolutional Networks <sup>†</sup>.
EuropePMC,34560503,10.1016/j.compbiomed.2021.104871,34560503,2021,Comput Biol Med,Artificial intelligence for quality control of oscillometry measures.
EuropePMC,32650664,10.1044/2019_ajslp-19-00068,32650664,2020,Am J Speech Lang Pathol,Cortical and Subcortical Control of Swallowing-Can We Use Information From Lesion Locations to Improve Diagnosis and Treatment for Patients With Stroke?
EuropePMC,33034672,10.1007/s00066-020-01697-7,33034672,2021,Strahlenther Onkol,Incorporating dose-volume histogram parameters of swallowing organs at risk in a videofluoroscopy-based predictive model of radiation-induced dysphagia after head and neck cancer intensity-modulated radiation therapy.
EuropePMC,37114643,10.1111/jgh.16194,37114643,2023,J Gastroenterol Hepatol,Machine learning can guide suitability of consultation and patient referral through telemedicine for hepatobiliary diseases.
EuropePMC,38432642,10.1016/j.joms.2024.02.006,38432642,2024,J Oral Maxillofac Surg,Virtual Surgical Guidance Improves Quality of Life Following Scapular Free-Flap Reconstruction of Maxillary Defects.
EuropePMC,40621723,10.1080/21678421.2025.2522399,40621723,2026,Amyotroph Lateral Scler Frontotemporal Degener,Feature selection using metaheuristics to predict annual amyotrophic lateral sclerosis progression.
EuropePMC,35698194,10.1186/s12957-022-02654-7,35698194,2022,World J Surg Oncol,Novel computer-aided reconstruction of soft tissue defects following resection of oral and oropharyngeal squamous cell carcinoma.
EuropePMC,34891978,10.1109/embc46164.2021.9629562,34891978,2021,Annu Int Conf IEEE Eng Med Biol Soc,The effect of time on the automated detection of the pharyngeal phase in videofluoroscopic swallowing studies.
EuropePMC,40663524,10.1371/journal.pone.0328371,40663524,2025,PLoS One,Update of safety profile of bile acid sequestrants: A real-world pharmacovigilance study of the FDA adverse event reporting system.
EuropePMC,39044932,10.25122/jml-2024-0017,39044932,2024,J Med Life,Combination of CAD/CAM technologies and conventional processing in the fabrication of a maxillary obturator prosthesis: a clinical report.
EuropePMC,30120314,10.1038/s41598-018-30182-6,30120314,2018,Sci Rep,Automatic hyoid bone detection in fluoroscopic images using deep learning.
EuropePMC,38291119,10.1038/s41598-024-52899-3,38291119,2024,Sci Rep,Author Correction: Application of deep learning technology for temporal analysis of videofluoroscopic swallowing studies.
EuropePMC,39550608,10.1080/0954898x.2024.2426580,39550608,2026,Network,Kruskal Szekeres generative adversarial network augmented deep autoencoder for colorectal cancer detection.
EuropePMC,40995989,10.2340/1651-226x.2025.44020,40995989,2025,Acta Oncol,CNN-based prediction using early post-radiotherapy MRI as a proxy for toxicity in the murine head and neck.
EuropePMC,PPR481712,10.21203/rs.3.rs-1529003/v1,,2022,,Post-stroke respiratory complications using machine learning with voice features from mobile devices
EuropePMC,PPR1016766,10.1101/2025.04.30.651533,,2025,,Individualized AI-driven neuromodulation enhances tongue motor and sensory control networks: a precision intervention for neurorehabilitation in cancer survivors and patients with neurodegenerative disease
EuropePMC,31884906,10.1161/strokeaha.119.027439,31884906,2020,Stroke,Development of a Novel Prognostic Model to Predict 6-Month Swallowing Recovery After Ischemic Stroke.
EuropePMC,38254424,10.3390/ani14020256,38254424,2024,Animals (Basel),Development of a Dog Health Score Using an Artificial Intelligence Disease Prediction Algorithm Based on Multifaceted Data.
EuropePMC,35247215,10.1002/lary.30096,35247215,2022,Laryngoscope,Comparing the M.D. Anderson Symptom and Dysphagia Inventories for Head and Neck Cancer Patients.
EuropePMC,31417694,10.1098/rsos.181982,31417694,2019,R Soc Open Sci,Neck sensor-supported hyoid bone movement tracking during swallowing.
EuropePMC,39855386,10.1016/j.avsg.2025.01.010,39855386,2025,Ann Vasc Surg,Correlation between Osteal Kneading and Carotid Artery Atherosclerotic Plaque.
EuropePMC,36672100,10.3390/brainsci13010119,36672100,2023,Brain Sci,Neuroplasticity Elicited by Modified Pharyngeal Electrical Stimulation: A Pilot Study.
EuropePMC,40453668,10.3389/fphar.2025.1497708,40453668,2025,Front Pharmacol,Adverse events associated with vismodegib: insights from a real-world pharmacovigilance study using the FAERS database.
EuropePMC,40472039,10.1371/journal.pone.0324675,40472039,2025,PLoS One,A real-world disproportionality analysis of Tenofovir Alafenamide (TAF): Data mining of the FDA adverse event reporting system (FAERS).
EuropePMC,40186014,10.1007/s00261-025-04890-3,40186014,2025,Abdom Radiol (NY),Diagnostic value of combining ultrafast cine MRI and morphological measurements on gastroesophageal reflux disease.
EuropePMC,33824036,10.1016/j.anl.2021.03.014,33824036,2021,Auris Nasus Larynx,Impact of CAD/CAM mandibular reconstruction on chewing and swallowing function after surgery for locally advanced oral cancer: A retrospective study of 50 cases.
EuropePMC,39636580,10.1080/14740338.2024.2438751,39636580,2026,Expert Opin Drug Saf,Safety assessment of tafamidis: a real-world adverse event analysis from the FAERS database.
EuropePMC,36223331,10.1371/journal.pntd.0010789,36223331,2022,PLoS Negl Trop Dis,"Constructing, validating, and updating machine learning models to predict survival in children with Ebola Virus Disease."
EuropePMC,40953868,10.1136/bmjopen-2025-109094,40953868,2025,BMJ Open,"Flap sparing in postoperative radiotherapy versus standard flap-agnostic radiotherapy of oral cavity cancers (OPTIFLAP): protocol for a de-escalation, randomised, non-inferiority, phase III trial."
EuropePMC,PPR357526,10.1101/2021.06.10.21258624,,2021,,DEEP LEARNING TISSUE ANALYSIS DIAGNOSES AND PREDICTS TREATMENT RESPONSE IN EOSINOPHILIC ESOPHAGITIS
EuropePMC,41122661,10.1115/1.4066459,41122661,2025,J Eng Sci Med Diagn Ther,Infants Sucking Pattern Identification Using Machine-Learned Computational Modeling.
EuropePMC,30384221,10.1016/j.jelekin.2018.10.004,30384221,2018,J Electromyogr Kinesiol,Automatic detection of oral and pharyngeal phases in swallowing using classification algorithms and multichannel EMG.
EuropePMC,PPR916993,10.1101/2024.09.26.615128,,2024,,Cerebellar control of targeted tongue movements
EuropePMC,34701308,10.1016/j.ijrobp.2021.07.1108,34701308,2021,Int J Radiat Oncol Biol Phys,Modeling Patient-Reported Swallowing Outcomes With Dose to the Epiglottis.
EuropePMC,38257664,10.3390/s24020571,38257664,2024,Sensors (Basel),"Eating Event Recognition Using Accelerometer, Gyroscope, Piezoelectric, and Lung Volume Sensors."
EuropePMC,40561502,10.2196/59926,40561502,2025,JMIR Mhealth Uhealth,"Impact of mHealth on Postoperative Quality of Life, Self-Management, and Dysfunction in Patients With Oral and Maxillofacial Tumors: Nonrandomized Controlled Trial."
EuropePMC,34537905,10.1007/s00455-021-10368-3,34537905,2022,Dysphagia,Characterizing Effortful Swallows from Healthy Community Dwelling Adults Across the Lifespan Using High-Resolution Cervical Auscultation Signals and MBSImP Scores: A Preliminary Study.
EuropePMC,34202763,10.3390/cancers13133162,34202763,2021,Cancers (Basel),Modern Diagnosis of Early Esophageal Cancer: From Blood Biomarkers to Advanced Endoscopy and Artificial Intelligence.
EuropePMC,32650655,10.1044/2020_ajslp-19-00155,32650655,2020,Am J Speech Lang Pathol,High-Resolution Cervical Auscultation and Data Science: New Tools to Address an Old Problem.
EuropePMC,35937555,10.1044/2020_persp-20-00073,35937555,2020,Perspect ASHA Spec Interest Groups,Automatic Estimation of Laryngeal Vestibule Closure Duration Using High- Resolution Cervical Auscultation Signals.
EuropePMC,38391244,10.1039/d3nr05372e,38391244,2024,Nanoscale,Multifunctional black phosphorus pressure sensors with bending angle monitoring and direction recognition characteristics.
EuropePMC,32337359,10.1002/lio2.362,32337359,2020,Laryngoscope Investig Otolaryngol,Prediction of vestibular schwannoma recurrence using artificial neural network.
EuropePMC,34018024,10.1007/s00455-021-10317-0,34018024,2022,Dysphagia,Establishing Reference Values for Temporal Kinematic Swallow Events Across the Lifespan in Healthy Community Dwelling Adults Using High-Resolution Cervical Auscultation.
EuropePMC,36452051,10.1093/geroni/igac051,36452051,2022,Innov Aging,Predicting Hospice Transitions in Dementia Caregiving Dyads: An Exploratory Machine Learning Approach.
EuropePMC,38760808,10.1186/s12938-024-01241-z,38760808,2024,Biomed Eng Online,sEMG-based automatic characterization of swallowed materials.
EuropePMC,34207049,10.3390/jcm10122681,34207049,2021,J Clin Med,Reliability of Machine and Human Examiners for Detection of Laryngeal Penetration or Aspiration in Videofluoroscopic Swallowing Studies.
EuropePMC,37505164,10.1097/md.0000000000034298,37505164,2023,Medicine (Baltimore),Association between successful weaning from nasogastric tube feeding and thoracic muscle mass in patients with aspiration pneumonia.
EuropePMC,PPR944656,10.1101/2024.11.22.24317773,,2024,,Risk prediction models for pneumonia in hospitalized stroke patients: A systematic review
EuropePMC,34701388,10.1016/j.ijrobp.2021.07.1180,34701388,2021,Int J Radiat Oncol Biol Phys,Predicting Feeding Tube Placement in Head and Neck Cancer Patients Receiving Radiation Therapy With Machine Learning.
EuropePMC,39323457,10.1002/hsr2.70081,39323457,2024,Health Sci Rep,Patient and care partner perspectives and preferences related to myasthenia gravis treatment: A qualitative study.
EuropePMC,32457331,10.1038/s41598-020-65492-1,32457331,2020,Sci Rep,Non-invasive identification of swallows via deep learning in high resolution cervical auscultation recordings.
EuropePMC,38901483,10.1016/j.wneu.2024.06.083,38901483,2024,World Neurosurg,Perioperative Segmentation of the Posterior Fossa and the Keel of Goodrich in Surgical Outcomes of Chiari Malformations.
EuropePMC,PPR783012,10.21203/rs.3.rs-3824771/v1,,2024,,Real world clinical experience using daily artificial intelligence-assisted online adaptive radiotherapy for head and neck cancer
EuropePMC,36812552,10.1371/journal.pdig.0000061,36812552,2022,PLOS Digit Health,A pilot study of the Earable device to measure facial muscle and eye movement tasks among healthy volunteers.
EuropePMC,PPR931933,10.21203/rs.3.rs-5318884/v1,,2024,,A comparative study on the influencing factors and risk prediction models for stroke- associated pneumonia in patients with acute ischemic stroke and atrial fibrillation
EuropePMC,40660869,10.1002/mp.17937,40660869,2025,Med Phys,Transfer learning for DL-based Synthetic CT after reconstruction algorithm upgrade in a proton therapy clinic.
EuropePMC,36639403,10.1038/s41598-023-27863-2,36639403,2023,Sci Rep,Symptoms timeline and outcomes in amyotrophic lateral sclerosis using artificial intelligence.
EuropePMC,32750928,10.1109/jbhi.2020.3000057,32750928,2021,IEEE J Biomed Health Inform,Upper Esophageal Sphincter Opening Segmentation With Convolutional Recurrent Neural Networks in High Resolution Cervical Auscultation.
EuropePMC,31684165,10.3390/ijerph16214269,31684165,2019,Int J Environ Res Public Health,Predicting the Swallow-Related Quality of Life of the Elderly Living in a Local Community Using Support Vector Machine.
EuropePMC,37459369,10.1371/journal.pntd.0010853,37459369,2023,PLoS Negl Trop Dis,"Individual longitudinal compliance to neglected tropical disease mass drug administration programmes, a systematic review."
EuropePMC,37627793,10.3390/bioengineering10080908,37627793,2023,Bioengineering (Basel),Real-Time Tracking of Laryngeal Motion via the Surface Depth-Sensing Technique for Radiotherapy in Laryngeal Cancer Patients.
EuropePMC,34967381,10.1097/md.0000000000028439,34967381,2021,Medicine (Baltimore),Added value of systemic inflammation markers in predicting pulmonary infection in stroke patients: A retrospective study by machine learning analysis.
EuropePMC,PPR395006,10.21203/rs.3.rs-813839/v1,,2021,,Intraoral Swallow Pressure Profiles-General Features and Aids to Categorization
EuropePMC,40927975,10.1002/14651858.cd014745.pub2,40927975,2025,Cochrane Database Syst Rev,Prognostic models for radiation-induced complications after radiotherapy in head and neck cancer patients.
EuropePMC,37894701,10.3390/molecules28207224,37894701,2023,Molecules,"Analysis of Volatile Compounds in Processed Cream Cheese Models for the Prediction of ""Fresh Cream"" Aroma Perception."
EuropePMC,34941054,10.1097/md.0000000000028112,34941054,2021,Medicine (Baltimore),Measurement of laryngeal elevation by automated segmentation using Mask R-CNN.
EuropePMC,39312995,10.1016/j.jdent.2024.105354,39312995,2024,J Dent,"Human-AI collaboration improves adults' oral biomechanical functions: A multi-centre, self-controlled clinical trial."
EuropePMC,34963825,10.1109/jtehm.2021.3134926,34963825,2022,IEEE J Transl Eng Health Med,A Preliminary Investigation of Similarities of High Resolution Cervical Auscultation Signals Between Thin Liquid Barium and Water Swallows.
EuropePMC,36052046,10.1155/2022/5476714,36052046,2022,Comput Intell Neurosci,Preemptive Diagnosis of Alzheimer's Disease in the Eastern Province of Saudi Arabia Using Computational Intelligence Techniques.
EuropePMC,33059060,10.1016/j.cmpb.2020.105786,33059060,2021,Comput Methods Programs Biomed,Machine-Learning based model order reduction of a biomechanical model of the human tongue.
EuropePMC,31914991,10.1186/s12911-019-1010-x,31914991,2020,BMC Med Inform Decis Mak,Assessing stroke severity using electronic health record data: a machine learning approach.
EuropePMC,32938263,10.1142/s0129065720500562,32938263,2021,Int J Neural Syst,A Swallowing Decoder Based on Deep Transfer Learning: AlexNet Classification of the Intracranial Electrocorticogram.
EuropePMC,30456688,10.1007/s10916-018-1115-2,30456688,2018,J Med Syst,Blood Sugar Level Indication Through Chewing and Swallowing from Acoustic MEMS Sensor and Deep Learning Algorithm for Diabetic Management.
EuropePMC,37507650,10.3758/s13428-023-02171-9,37507650,2024,Behav Res Methods,An open-source toolbox for measuring vocal tract shape from real-time magnetic resonance images.
EuropePMC,33651206,10.1007/s10237-021-01420-0,33651206,2021,Biomech Model Mechanobiol,Mechanics informed fluoroscopy of esophageal transport.
EuropePMC,32864624,10.1109/bhi.2019.8834506,32864624,2019,IEEE EMBS Int Conf Biomed Health Inform,DeepDDK: A Deep Learning based Oral-Diadochokinesis Analysis Software.
EuropePMC,29399642,10.1016/j.ctro.2017.11.009,29399642,2018,Clin Transl Radiat Oncol,Incorporating spatial dose metrics in machine learning-based normal tissue complication probability (NTCP) models of severe acute dysphagia resulting from head and neck radiotherapy.
EuropePMC,37363993,10.1158/1078-0432.ccr-23-0334,37363993,2023,Clin Cancer Res,Efficacy and Quality-of-Life Following Involved Nodal Radiotherapy for Head and Neck Squamous Cell Carcinoma: The INRT-AIR Phase II Clinical Trial.
EuropePMC,39502527,10.3389/fphar.2024.1438292,39502527,2024,Front Pharmacol,Adverse drug reaction signals mining comparison of amiodarone and dronedarone: a pharmacovigilance study based on FAERS.
EuropePMC,27521686,10.1016/j.physbeh.2016.08.005,27521686,2016,Physiol Behav,Calculation of upper esophageal sphincter restitution time from high resolution manometry data using machine learning.
EuropePMC,38179406,10.5306/wjco.v14.i12.570,38179406,2023,World J Clin Oncol,Update on current diagnosis and management of anaplastic thyroid carcinoma.
EuropePMC,PPR526651,10.21203/rs.3.rs-1887824/v1,,2022,,Knitted Structural Design of MXene/Cu2O Based Strain Sensor for Smart Wear
EuropePMC,33688838,10.2196/21331,33688838,2021,JMIR Med Inform,Detection of Bulbar Involvement in Patients With Amyotrophic Lateral Sclerosis by Machine Learning Voice Analysis: Diagnostic Decision Support Development Study.
EuropePMC,34157446,10.1016/j.jormas.2021.05.015,34157446,2021,J Stomatol Oral Maxillofac Surg,In-house tooth-supported guide for the injection of botulinum toxin into the lateral pterygoid muscle using Blue Sky Plan software: A technical note.
EuropePMC,36553209,10.3390/diagnostics12123202,36553209,2022,Diagnostics (Basel),Endoscopic Diagnosis of Eosinophilic Esophagitis: Basics and Recent Advances.
EuropePMC,38195582,10.1186/s13014-023-02381-7,38195582,2024,Radiat Oncol,Using meta-analysis and CNN-NLP to review and classify the medical literature for normal tissue complication probability in head and neck cancer.
EuropePMC,35789816,10.1007/s40496-022-00314-z,35789816,2022,Curr Oral Health Rep,Roles of Dental Care in Disaster Medicine in Japan.
EuropePMC,33209391,10.21037/jtd-20-1956,33209391,2020,J Thorac Dis,An artificial neural network model predicting pathologic nodal metastases in clinical stage I-II esophageal squamous cell carcinoma patients.
EuropePMC,38264200,,38264200,2024,ORL Head Neck Nurs,Post-extubation Assessment of Laryngeal Symptoms and Severity (PALSS) in the Intensive Care Unit: Protocol of a Prospective Cohort Study.
EuropePMC,35285113,10.1111/1460-6984.12712,35285113,2022,Int J Lang Commun Disord,Automated assessment of hyoid movement during normal swallow using ultrasound.
EuropePMC,37137220,10.1016/j.cmpb.2023.107563,37137220,2023,Comput Methods Programs Biomed,A novel computer based risk prediction model for vocal cord palsy before thyroidectomy.
EuropePMC,29755210,10.1016/j.neucom.2017.12.059,29755210,2018,Neurocomputing (Amst),Deep Learning for Classification of Normal Swallows in Adults.
EuropePMC,29874030,10.1021/acsnano.8b02133,29874030,2018,ACS Nano,Metallic Nanoislands on Graphene for Monitoring Swallowing Activity in Head and Neck Cancer Patients.
EuropePMC,38836001,10.3389/fneur.2024.1396002,38836001,2024,Front Neurol,A multimodal approach to automated hierarchical assessment of bulbar involvement in amyotrophic lateral sclerosis.
EuropePMC,37611115,10.1093/eurheartj/ehad535,37611115,2023,Eur Heart J,"Sodium-based paracetamol: impact on blood pressure, cardiovascular events, and all-cause mortality."
EuropePMC,37390759,10.1016/j.oraloncology.2023.106460,37390759,2023,Oral Oncol,Spatially-aware clustering improves AJCC-8 risk stratification performance in oropharyngeal carcinomas.
EuropePMC,35263687,10.1016/j.compbiomed.2022.105339,35263687,2022,Comput Biol Med,LARNet-STC: Spatio-temporal orthogonal region selection network for laryngeal closure detection in endoscopy videos.
EuropePMC,29143418,10.1111/nmo.13236,29143418,2018,Neurogastroenterol Motil,Identification of swallowing disorders in early and mid-stage Parkinson's disease using pattern recognition of pharyngeal high-resolution manometry data.
EuropePMC,28361202,10.1007/s00455-017-9794-2,28361202,2017,Dysphagia,Swallowing Preparation and Execution: Insights from a Delayed-Response Functional Magnetic Resonance Imaging (fMRI) Study.
EuropePMC,36457205,10.12659/msm.938298,36457205,2022,Med Sci Monit,Narrative Review of Noninvasive Brain Stimulation in Stroke Rehabilitation.
EuropePMC,25618539,10.1007/s00455-014-9593-y,25618539,2015,Dysphagia,Neural network pattern recognition of lingual-palatal pressure for automated detection of swallow.
EuropePMC,35124896,10.1002/adhm.202102508,35124896,2022,Adv Healthc Mater,Sublingual Boosting with a Novel Mucoadhesive Thermogelling Hydrogel Following Parenteral CAF01 Priming as a Strategy Against Chlamydia trachomatis.
EuropePMC,24664169,10.1007/s11517-014-1151-0,24664169,2014,Med Biol Eng Comput,Noninvasive and automatic diagnosis of patients at high risk of swallowing aspiration.
EuropePMC,32306186,10.1007/s11548-020-02145-8,32306186,2020,Int J Comput Assist Radiol Surg,"Segmentation of cervical intervertebral disks in videofluorography by CNN, multi-channelization and feature selection."
EuropePMC,26891061,10.1111/nmo.12730,26891061,2016,Neurogastroenterol Motil,Objective prediction of pharyngeal swallow dysfunction in dysphagia through artificial neural network modeling.
EuropePMC,33689278,10.1021/acsami.0c21598,33689278,2021,ACS Appl Mater Interfaces,Superstretching MXene Composite Hydrogel as a Bidirectional Stress Response Thixotropic Sensor.
EuropePMC,36439200,10.3389/fncel.2022.817732,36439200,2022,Front Cell Neurosci,The impact of acupuncture on neuroplasticity after ischemic stroke: a literature review and perspectives.
EuropePMC,PPR554977,10.1101/2022.10.06.22280483,,2022,,"Individual longitudinal compliance to neglected tropical disease mass drug administration programmes, a systematic review"
EuropePMC,36067634,10.1016/j.compbiomed.2022.106068,36067634,2022,Comput Biol Med,An EMG-based Eating Behaviour Monitoring system with haptic feedback to promote mindful eating.
EuropePMC,36562537,10.1021/acsami.2c18441,36562537,2023,ACS Appl Mater Interfaces,"Chestnut-Tannin-Crosslinked, Antibacterial, Antifreezing, Conductive Organohydrogel as a Strain Sensor for Motion Monitoring, Flexible Keyboards, and Velocity Monitoring."
EuropePMC,31298717,10.1001/jamanetworkopen.2019.6972,31298717,2019,JAMA Netw Open,Development and Validation of a Deep Learning Algorithm for Mortality Prediction in Selecting Patients With Dementia for Earlier Palliative Care Interventions.
EuropePMC,32889627,10.1007/s00455-020-10177-0,32889627,2021,Dysphagia,A Preliminary Investigation of Whether HRCA Signals Can Differentiate Between Swallows from Healthy People and Swallows from People with Neurodegenerative Diseases.
EuropePMC,26253217,10.1016/j.physbeh.2015.08.003,26253217,2015,Physiol Behav,Peripheral and central control of swallowing initiation in healthy humans.
EuropePMC,35266043,10.1007/s00415-022-11022-0,35266043,2022,J Neurol,"Predicting functional impairment trajectories in amyotrophic lateral sclerosis: a probabilistic, multifactorial model of disease progression."
EuropePMC,27480734,10.1016/j.cmpb.2016.07.010,27480734,2016,Comput Methods Programs Biomed,Computer-assisted detection of swallowing difficulty.
EuropePMC,36453395,10.4103/1673-5374.355981,36453395,2023,Neural Regen Res,Cell-based therapeutic strategies for treatment of spinocerebellar ataxias: an update.
EuropePMC,IND605853978,10.1016/j.jfoodeng.2017.10.016,,2018,Journal of food engineering.,A new take on measuring relative nutritional density: The feasibility of using a deep neural network to assess commercially-prepared puréed food concentrations
EuropePMC,35161881,10.3390/s22031137,35161881,2022,Sensors (Basel),Detecting Bulbar Involvement in Patients with Amyotrophic Lateral Sclerosis Based on Phonatory and Time-Frequency Features.
EuropePMC,31312805,10.1016/j.eclinm.2019.06.003,31312805,2019,EClinicalMedicine,"Machine-learning Prognostic Models from the 2014-16 Ebola Outbreak: Data-harmonization Challenges, Validation Strategies, and mHealth Applications."
EuropePMC,35528325,10.1117/12.2611541,35528325,2022,Proc SPIE Int Soc Opt Eng,Oral Cavity Anatomical Site Image Classification and Analysis.
EuropePMC,33018436,10.1109/embc44109.2020.9176149,33018436,2020,Annu Int Conf IEEE Eng Med Biol Soc,Orthogonal Region Selection Network for Laryngeal Closure Detection in Laryngoscopy Videos.
EuropePMC,PPR13853,10.1101/294587,,2018,,"Machine-Learning prognostic models from the 2014-16 Ebola outbreak: data-harmonization challenges, validation strategies, and mHealth applications"
EuropePMC,22682474,10.1186/1743-0003-9-34,22682474,2012,J Neuroeng Rehabil,Quantitative classification of pediatric swallowing through accelerometry.
EuropePMC,32600632,10.1016/j.nic.2020.04.002,32600632,2020,Neuroimaging Clin N Am,Technical Improvements in Head and Neck MR Imaging: At the Cutting Edge.
EuropePMC,29165287,10.1016/j.ijrobp.2017.08.004,29165287,2017,Int J Radiat Oncol Biol Phys,Quantitative Evaluation of Head and Neck Cancer Treatment-Related Dysphagia in the Development of a Personalized Treatment Deintensification Paradigm.
EuropePMC,35280269,10.3389/fneur.2022.838191,35280269,2022,Front Neurol,An Automated Tongue Tracker for Quantifying Bulbar Function in ALS.
EuropePMC,PPR389525,10.31234/osf.io/y6xde,,2021,,An open-source toolbox for measuring vocal tract shape from real-time magnetic resonance images
